"t","inc05","prev","LLIN","sleeping_scenario"
309,0.00782570989110895,0.617811446642764,"Pyrethroid-only","60% population in bed at night"
310,0.00762898617747312,0.617752726026482,"Pyrethroid-only","60% population in bed at night"
311,0.00743179111546708,0.61761632000991,"Pyrethroid-only","60% population in bed at night"
312,0.00723437044466027,0.617403109546411,"Pyrethroid-only","60% population in bed at night"
313,0.0070369657776367,0.617113981665449,"Pyrethroid-only","60% population in bed at night"
314,0.00683981425168236,0.61674982961584,"Pyrethroid-only","60% population in bed at night"
315,0.00664314821656506,0.616311553112811,"Pyrethroid-only","60% population in bed at night"
316,0.0064471948277131,0.615800058694497,"Pyrethroid-only","60% population in bed at night"
317,0.00625217576635732,0.615216260167486,"Pyrethroid-only","60% population in bed at night"
318,0.00605830690134255,0.614561079140512,"Pyrethroid-only","60% population in bed at night"
319,0.00586579794575685,0.613835445623355,"Pyrethroid-only","60% population in bed at night"
320,0.0056748522236237,0.613040298693957,"Pyrethroid-only","60% population in bed at night"
321,0.0054856663115538,0.612176587220455,"Pyrethroid-only","60% population in bed at night"
322,0.00529842982785278,0.611245270623708,"Pyrethroid-only","60% population in bed at night"
323,0.00511332513525897,0.610247319675462,"Pyrethroid-only","60% population in bed at night"
324,0.00493052711928779,0.609183717327718,"Pyrethroid-only","60% population in bed at night"
325,0.00475020297367723,0.608055459551945,"Pyrethroid-only","60% population in bed at night"
326,0.00457251197020231,0.606863556190321,"Pyrethroid-only","60% population in bed at night"
327,0.00439760529304926,0.605609031807569,"Pyrethroid-only","60% population in bed at night"
328,0.00422562586658159,0.604292926528842,"Pyrethroid-only","60% population in bed at night"
329,0.00405670820599455,0.602916296862624,"Pyrethroid-only","60% population in bed at night"
330,0.00389097828166998,0.601480216495602,"Pyrethroid-only","60% population in bed at night"
331,0.00372855342335777,0.599985777050336,"Pyrethroid-only","60% population in bed at night"
332,0.00356954222746253,0.598434088800588,"Pyrethroid-only","60% population in bed at night"
333,0.00341404448945467,0.596826281330828,"Pyrethroid-only","60% population in bed at night"
334,0.0032621511624827,0.59516350413572,"Pyrethroid-only","60% population in bed at night"
335,0.0031139443274641,0.593446927148245,"Pyrethroid-only","60% population in bed at night"
336,0.00296949719495297,0.591677741188991,"Pyrethroid-only","60% population in bed at night"
337,0.00282887411839729,0.589857158328914,"Pyrethroid-only","60% population in bed at night"
338,0.00269213063604753,0.587986412155841,"Pyrethroid-only","60% population in bed at night"
339,0.00255931352798098,0.586066757939027,"Pyrethroid-only","60% population in bed at night"
340,0.00243046089797116,0.584099472681925,"Pyrethroid-only","60% population in bed at night"
341,0.00230560227049167,0.58208585505816,"Pyrethroid-only","60% population in bed at night"
342,0.00218475871057217,0.580027225221674,"Pyrethroid-only","60% population in bed at night"
343,0.00206794296467732,0.577924924486642,"Pyrethroid-only","60% population in bed at night"
344,0.0019551596182712,0.575780314870036,"Pyrethroid-only","60% population in bed at night"
345,0.00184640526780798,0.573594778492143,"Pyrethroid-only","60% population in bed at night"
346,0.00174166872161131,0.571369716830659,"Pyrethroid-only","60% population in bed at night"
347,0.00164093120394161,0.569106549824143,"Pyrethroid-only","60% population in bed at night"
348,0.00154416658789405,0.566806714822702,"Pyrethroid-only","60% population in bed at night"
349,0.00145134163611393,0.564471665383026,"Pyrethroid-only","60% population in bed at night"
350,0.00136241625871944,0.562102869907732,"Pyrethroid-only","60% population in bed at night"
351,0.00127734378796186,0.559701810128571,"Pyrethroid-only","60% population in bed at night"
352,0.00119607126260475,0.557269979434915,"Pyrethroid-only","60% population in bed at night"
353,0.00111853972576465,0.554808881050146,"Pyrethroid-only","60% population in bed at night"
354,0.0010446845352315,0.552320026059501,"Pyrethroid-only","60% population in bed at night"
355,0.000974435683161013,0.549804931294478,"Pyrethroid-only","60% population in bed at night"
356,0.000907718124944796,0.547265117080234,"Pyrethroid-only","60% population in bed at night"
357,0.000844452117180856,0.544702104853623,"Pyrethroid-only","60% population in bed at night"
358,0.000784553561765532,0.542117414660904,"Pyrethroid-only","60% population in bed at night"
359,0.000727934356681598,0.53951256254583,"Pyrethroid-only","60% population in bed at night"
360,0.000674502751083165,0.536889057839452,"Pyrethroid-only","60% population in bed at night"
361,0.000624163703756114,0.534248400365227,"Pyrethroid-only","60% population in bed at night"
362,0.000576819244303596,0.53159207757318,"Pyrethroid-only","60% population in bed at night"
363,0.000532368834184466,0.52892156161884,"Pyrethroid-only","60% population in bed at night"
364,0.000490709729369207,0.526238306403443,"Pyrethroid-only","60% population in bed at night"
365,0.00045173733898543,0.523543744592789,"Pyrethroid-only","60% population in bed at night"
366,0.000415345582780382,0.520839284632807,"Pyrethroid-only","60% population in bed at night"
367,0.000381427244160056,0.518126307781094,"Pyrethroid-only","60% population in bed at night"
368,0.000349874317990054,0.515406165174,"Pyrethroid-only","60% population in bed at night"
369,0.000320578352905225,0.512680174949511,"Pyrethroid-only","60% population in bed at night"
370,0.000293430787791679,0.509949619446798,"Pyrethroid-only","60% population in bed at night"
371,0.000268323280222477,0.507215742504157,"Pyrethroid-only","60% population in bed at night"
372,0.000245148031140386,0.504479746877572,"Pyrethroid-only","60% population in bed at night"
373,0.000223798100492359,0.501742791802968,"Pyrethroid-only","60% population in bed at night"
374,0.000204167718257837,0.499005990725728,"Pyrethroid-only","60% population in bed at night"
375,0.000186152589572775,0.496270409221574,"Pyrethroid-only","60% population in bed at night"
376,0.000169650191004306,0.493537063131879,"Pyrethroid-only","60% population in bed at night"
377,0.000154560059340048,0.490806916936145,"Pyrethroid-only","60% population in bed at night"
378,0.000140784070658293,0.488080882381766,"Pyrethroid-only","60% population in bed at night"
379,0.000128226703396135,0.485359817388566,"Pyrethroid-only","60% population in bed at night"
380,0.000116795287336087,0.482644525240996,"Pyrethroid-only","60% population in bed at night"
381,0.000106400231366115,0.479935754077407,"Pyrethroid-only","60% population in bed at night"
382,9.69552294474146e-05,0.477234196680346,"Pyrethroid-only","60% population in bed at night"
383,8.83774393766369e-05,0.474540490566803,"Pyrethroid-only","60% population in bed at night"
384,8.05876344257434e-05,0.471855218371345,"Pyrethroid-only","60% population in bed at night"
385,7.35103243033279e-05,0.469178908511783,"Pyrethroid-only","60% population in bed at night"
386,6.7073843253033e-05,0.466512036120301,"Pyrethroid-only","60% population in bed at night"
387,6.12104038759734e-05,0.46385502421853,"Pyrethroid-only","60% population in bed at night"
388,5.58561120372979e-05,0.461208245107767,"Pyrethroid-only","60% population in bed at night"
389,5.09537818423879e-05,0.458572022657376,"Pyrethroid-only","60% population in bed at night"
390,4.64645715843249e-05,0.455946643141652,"Pyrethroid-only","60% population in bed at night"
391,4.23605441436287e-05,0.453332370492701,"Pyrethroid-only","60% population in bed at night"
392,3.86158145011482e-05,0.450729450938387,"Pyrethroid-only","60% population in bed at night"
393,3.52051101399122e-05,0.44813811319739,"Pyrethroid-only","60% population in bed at night"
394,3.21038067533663e-05,0.445558568205462,"Pyrethroid-only","60% population in bed at night"
395,2.92881341901399e-05,0.442991009033074,"Pyrethroid-only","60% population in bed at night"
396,2.67353537973626e-05,0.440435611048934,"Pyrethroid-only","60% population in bed at night"
397,2.44238812364976e-05,0.437892532290335,"Pyrethroid-only","60% population in bed at night"
398,2.23333627222044e-05,0.43536191399436,"Pyrethroid-only","60% population in bed at night"
399,2.04447126900075e-05,0.432843881248837,"Pyrethroid-only","60% population in bed at night"
400,1.87401209252755e-05,0.430338543727505,"Pyrethroid-only","60% population in bed at night"
401,1.72030404346409e-05,0.42784599648341,"Pyrethroid-only","60% population in bed at night"
402,1.5818153910416e-05,0.42536632077517,"Pyrethroid-only","60% population in bed at night"
403,1.45713302081209e-05,0.422899584909301,"Pyrethroid-only","60% population in bed at night"
404,1.34495726602203e-05,0.420445845083159,"Pyrethroid-only","60% population in bed at night"
405,1.24409571541211e-05,0.418005146216034,"Pyrethroid-only","60% population in bed at night"
406,1.15345744386465e-05,0.415577522762063,"Pyrethroid-only","60% population in bed at night"
407,1.07204609713159e-05,0.413162999494074,"Pyrethroid-only","60% population in bed at night"
408,9.98953960718511e-06,0.410761592256488,"Pyrethroid-only","60% population in bed at night"
409,9.33355155158403e-06,0.408373308683754,"Pyrethroid-only","60% population in bed at night"
410,8.74500015730046e-06,0.405998148880611,"Pyrethroid-only","60% population in bed at night"
411,8.21708439027347e-06,0.403636106061747,"Pyrethroid-only","60% population in bed at night"
412,7.7436495310726e-06,0.401287167154417,"Pyrethroid-only","60% population in bed at night"
413,7.31912947493959e-06,0.398951313361435,"Pyrethroid-only","60% population in bed at night"
414,6.93849818796949e-06,0.39662852068472,"Pyrethroid-only","60% population in bed at night"
415,6.59721772483871e-06,0.394318760415527,"Pyrethroid-only","60% population in bed at night"
416,6.29120089659422e-06,0.392021999578828,"Pyrethroid-only","60% population in bed at night"
417,6.01676900539431e-06,0.38973820135461,"Pyrethroid-only","60% population in bed at night"
418,5.77061003822247e-06,0.387467325461208,"Pyrethroid-only","60% population in bed at night"
419,5.54974598307384e-06,0.385209328507242,"Pyrethroid-only","60% population in bed at night"
420,5.35151113161329e-06,0.382964164319439,"Pyrethroid-only","60% population in bed at night"
421,5.17350004107768e-06,0.380731784236349,"Pyrethroid-only","60% population in bed at night"
422,5.01355865239917e-06,0.378512137373941,"Pyrethroid-only","60% population in bed at night"
423,4.8697584060725e-06,0.376305170878942,"Pyrethroid-only","60% population in bed at night"
424,4.74037072499446e-06,0.374110830155085,"Pyrethroid-only","60% population in bed at night"
425,4.62384801087973e-06,0.371929059069658,"Pyrethroid-only","60% population in bed at night"
426,4.51881056723297e-06,0.369759800139893,"Pyrethroid-only","60% population in bed at night"
427,4.42411291002852e-06,0.36760299473236,"Pyrethroid-only","60% population in bed at night"
428,4.35081719060198e-06,0.365458588229684,"Pyrethroid-only","60% population in bed at night"
429,4.34351655169284e-06,0.363326565731799,"Pyrethroid-only","60% population in bed at night"
430,4.45411659665586e-06,0.36120698392449,"Pyrethroid-only","60% population in bed at night"
431,4.72705580973111e-06,0.359099969052585,"Pyrethroid-only","60% population in bed at night"
432,5.20055608180186e-06,0.357005707836932,"Pyrethroid-only","60% population in bed at night"
433,5.9096779482651e-06,0.354924441777896,"Pyrethroid-only","60% population in bed at night"
434,6.88797552321492e-06,0.352856464841905,"Pyrethroid-only","60% population in bed at night"
435,8.16738265331089e-06,0.350802122098389,"Pyrethroid-only","60% population in bed at night"
436,9.77713494450068e-06,0.348761807315126,"Pyrethroid-only","60% population in bed at night"
437,1.17423149306748e-05,0.346735958443188,"Pyrethroid-only","60% population in bed at night"
438,1.40823534190549e-05,0.344725050848241,"Pyrethroid-only","60% population in bed at night"
439,1.68103882103061e-05,0.342729588891075,"Pyrethroid-only","60% population in bed at night"
440,1.99328932384333e-05,0.340750096269357,"Pyrethroid-only","60% population in bed at night"
441,2.34496290048416e-05,0.338787106064201,"Pyrethroid-only","60% population in bed at night"
442,2.73540564835501e-05,0.336841150813718,"Pyrethroid-only","60% population in bed at night"
443,3.16339288278029e-05,0.334912753125134,"Pyrethroid-only","60% population in bed at night"
444,3.62719212285765e-05,0.333002417045504,"Pyrethroid-only","60% population in bed at night"
445,4.12463211094811e-05,0.331110620296941,"Pyrethroid-only","60% population in bed at night"
446,4.65316732786729e-05,0.329237807406067,"Pyrethroid-only","60% population in bed at night"
447,5.20993642122914e-05,0.327384383693673,"Pyrethroid-only","60% population in bed at night"
448,5.79181305909412e-05,0.325550710070163,"Pyrethroid-only","60% population in bed at night"
449,6.39545731450867e-05,0.323737098565944,"Pyrethroid-only","60% population in bed at night"
450,7.01735327802872e-05,0.321943808544952,"Pyrethroid-only","60% population in bed at night"
451,7.65384182834723e-05,0.320171043484265,"Pyrethroid-only","60% population in bed at night"
452,8.30115566295697e-05,0.318418948313772,"Pyrethroid-only","60% population in bed at night"
453,8.95543987951669e-05,0.316687607219185,"Pyrethroid-only","60% population in bed at night"
454,9.61277875218306e-05,0.314977041892142,"Pyrethroid-only","60% population in bed at night"
455,0.000102692149910816,0.313287210176073,"Pyrethroid-only","60% population in bed at night"
456,0.000109207660344301,0.311618005092225,"Pyrethroid-only","60% population in bed at night"
457,0.000115634444352077,0.309969254212536,"Pyrethroid-only","60% population in bed at night"
458,0.000121932714723627,0.308340719369647,"Pyrethroid-only","60% population in bed at night"
459,0.000128062921718921,0.306732096684865,"Pyrethroid-only","60% population in bed at night"
460,0.000133985903298445,0.305143016910153,"Pyrethroid-only","60% population in bed at night"
461,0.000139663025343806,0.303573046067327,"Pyrethroid-only","60% population in bed at night"
462,0.000145056320190754,0.302021686376604,"Pyrethroid-only","60% population in bed at night"
463,0.0001501286211018,0.300488377473681,"Pyrethroid-only","60% population in bed at night"
464,0.000154843703989134,0.298972497901581,"Pyrethroid-only","60% population in bed at night"
465,0.00015916643195266,0.297473366886463,"Pyrethroid-only","60% population in bed at night"
466,0.000163062895298115,0.295990246382161,"Pyrethroid-only","60% population in bed at night"
467,0.000166500548121251,0.294522343375975,"Pyrethroid-only","60% population in bed at night"
468,0.000169448342148504,0.293068812435705,"Pyrethroid-only","60% population in bed at night"
469,0.000171876851622688,0.291628758483036,"Pyrethroid-only","60% population in bed at night"
470,0.000173758395864924,0.290201239775546,"Pyrethroid-only","60% population in bed at night"
471,0.000175067148243624,0.288785271075451,"Pyrethroid-only","60% population in bed at night"
472,0.000175779238945686,0.287379826982317,"Pyrethroid-only","60% population in bed at night"
473,0.000175872850469401,0.285983845404759,"Pyrethroid-only","60% population in bed at night"
474,0.00017532828453789,0.284596231140199,"Pyrethroid-only","60% population in bed at night"
475,0.00017412802467191,0.283215859527004,"Pyrethroid-only","60% population in bed at night"
476,0.000172256764158573,0.281841580131304,"Pyrethroid-only","60% population in bed at night"
477,0.000169701411591216,0.280472220415223,"Pyrethroid-only","60% population in bed at night"
478,0.000166451044184338,0.27910658932218,"Pyrethroid-only","60% population in bed at night"
479,0.000162496796343253,0.277743480682455,"Pyrethroid-only","60% population in bed at night"
480,0.000157831625895344,0.276381676283743,"Pyrethroid-only","60% population in bed at night"
481,0.00015244983897117,0.27501994831763,"Pyrethroid-only","60% population in bed at night"
482,0.000146345963780216,0.273657060531329,"Pyrethroid-only","60% population in bed at night"
483,0.000139535420335865,0.272291775128742,"Pyrethroid-only","60% population in bed at night"
484,0.000132174583008377,0.27092298593196,"Pyrethroid-only","60% population in bed at night"
485,0.000124490389236312,0.269549930789442,"Pyrethroid-only","60% population in bed at night"
486,0.000116680442082225,0.268172208806584,"Pyrethroid-only","60% population in bed at night"
487,0.00010890036257219,0.26678971592528,"Pyrethroid-only","60% population in bed at night"
488,0.000101268612170295,0.265402578253786,"Pyrethroid-only","60% population in bed at night"
489,9.38730212416425e-05,0.264011095446088,"Pyrethroid-only","60% population in bed at night"
490,8.67766209692198e-05,0.262615694410948,"Pyrethroid-only","60% population in bed at night"
491,8.00225418017095e-05,0.26121689192109,"Pyrethroid-only","60% population in bed at night"
492,7.36380715573884e-05,0.259815264650554,"Pyrethroid-only","60% population in bed at night"
493,6.76380007868442e-05,0.258411425357279,"Pyrethroid-only","60% population in bed at night"
494,6.20273701821816e-05,0.257006004129193,"Pyrethroid-only","60% population in bed at night"
495,5.68037188475752e-05,0.255599633788042,"Pyrethroid-only","60% population in bed at night"
496,5.19589163599709e-05,0.25419293869473,"Pyrethroid-only","60% population in bed at night"
497,4.74806484708441e-05,0.252786526326289,"Pyrethroid-only","60% population in bed at night"
498,4.33536159353988e-05,0.251380981100804,"Pyrethroid-only","60% population in bed at night"
499,3.95604943908329e-05,0.249976860015422,"Pyrethroid-only","60% population in bed at night"
500,3.6082698428908e-05,0.248574689738046,"Pyrethroid-only","60% population in bed at night"
501,3.2900983054567e-05,0.247174964855221,"Pyrethroid-only","60% population in bed at night"
502,2.99959122394089e-05,0.245778147030982,"Pyrethroid-only","60% population in bed at night"
503,2.73482189594475e-05,0.244384664875916,"Pyrethroid-only","60% population in bed at night"
504,2.49390763476841e-05,0.242994914362036,"Pyrethroid-only","60% population in bed at night"
505,2.27502969457825e-05,0.241609259647073,"Pyrethroid-only","60% population in bed at night"
506,2.07644737156339e-05,0.240228034203602,"Pyrethroid-only","60% population in bed at night"
507,1.89650753282395e-05,0.238851542158175,"Pyrethroid-only","60% population in bed at night"
508,1.73365047322574e-05,0.237480059777566,"Pyrethroid-only","60% population in bed at night"
509,1.58641279838464e-05,0.236113837036987,"Pyrethroid-only","60% population in bed at night"
510,1.45342802135221e-05,0.234753099235514,"Pyrethroid-only","60% population in bed at night"
511,1.33342564089117e-05,0.233398048615684,"Pyrethroid-only","60% population in bed at night"
512,1.22522866028065e-05,0.232048865964976,"Pyrethroid-only","60% population in bed at night"
513,1.12775024759466e-05,0.230705712178051,"Pyrethroid-only","60% population in bed at night"
514,1.03998991212419e-05,0.229368729762822,"Pyrethroid-only","60% population in bed at night"
515,9.61028889668063e-06,0.228038044283921,"Pyrethroid-only","60% population in bed at night"
516,8.90025541499857e-06,0.226713765734709,"Pyrethroid-only","60% population in bed at night"
517,8.26210443528606e-06,0.225395989826512,"Pyrethroid-only","60% population in bed at night"
518,7.68881842620058e-06,0.224084799208838,"Pyrethroid-only","60% population in bed at night"
519,7.1740005152028e-06,0.222780264602386,"Pyrethroid-only","60% population in bed at night"
520,6.71183636052034e-06,0.221482445856416,"Pyrethroid-only","60% population in bed at night"
521,6.29705341602355e-06,0.22019139293247,"Pyrethroid-only","60% population in bed at night"
522,5.92487140687845e-06,0.21890714682504,"Pyrethroid-only","60% population in bed at night"
523,5.59123619195362e-06,0.217629740434193,"Pyrethroid-only","60% population in bed at night"
524,5.32261655926307e-06,0.216359216387992,"Pyrethroid-only","60% population in bed at night"
525,5.23193723918709e-06,0.21509574837908,"Pyrethroid-only","60% population in bed at night"
526,5.45485473462004e-06,0.213839751977417,"Pyrethroid-only","60% population in bed at night"
527,6.12651313514416e-06,0.212591893796695,"Pyrethroid-only","60% population in bed at night"
528,7.4049944854904e-06,0.211353110524837,"Pyrethroid-only","60% population in bed at night"
529,9.49985776639711e-06,0.210124680027882,"Pyrethroid-only","60% population in bed at night"
530,1.26917890939101e-05,0.208908338822762,"Pyrethroid-only","60% population in bed at night"
531,1.73394241695704e-05,0.207706425318291,"Pyrethroid-only","60% population in bed at night"
532,2.38720844797215e-05,0.206522022665543,"Pyrethroid-only","60% population in bed at night"
533,3.27684147862279e-05,0.205359074346093,"Pyrethroid-only","60% population in bed at night"
534,4.45233553399757e-05,0.204222447225691,"Pyrethroid-only","60% population in bed at night"
535,5.96099498143402e-05,0.203117924151871,"Pyrethroid-only","60% population in bed at night"
536,7.84442409193921e-05,0.202052123030231,"Pyrethroid-only","60% population in bed at night"
537,0.000101360737152437,0.201032354961208,"Pyrethroid-only","60% population in bed at night"
538,0.000128601455221015,0.200066444444757,"Pyrethroid-only","60% population in bed at night"
539,0.000160317323721384,0.199162536973164,"Pyrethroid-only","60% population in bed at night"
540,0.000196578026885509,0.198328913927405,"Pyrethroid-only","60% population in bed at night"
541,0.000237385693135076,0.197573827279882,"Pyrethroid-only","60% population in bed at night"
542,0.000282689628858272,0.196905359316578,"Pyrethroid-only","60% population in bed at night"
543,0.000332399894322074,0.196331308195162,"Pyrethroid-only","60% population in bed at night"
544,0.000386398857470296,0.195859096756619,"Pyrethroid-only","60% population in bed at night"
545,0.000444550650876439,0.19549570178453,"Pyrethroid-only","60% population in bed at night"
546,0.000506708344617329,0.195247600378747,"Pyrethroid-only","60% population in bed at night"
547,0.000572719159963345,0.19512073019965,"Pyrethroid-only","60% population in bed at night"
548,0.000642428490706524,0.195120461004534,"Pyrethroid-only","60% population in bed at night"
549,0.000715682212153609,0.195251575525401,"Pyrethroid-only","60% population in bed at night"
550,0.000792328327288407,0.195518257940942,"Pyrethroid-only","60% population in bed at night"
551,0.000872217953280876,0.195924088891121,"Pyrethroid-only","60% population in bed at night"
552,0.000955205383237392,0.19647204596955,"Pyrethroid-only","60% population in bed at night"
553,0.00104114844756884,0.197164509163139,"Pyrethroid-only","60% population in bed at night"
554,0.00112990788661627,0.198003270579163,"Pyrethroid-only","60% population in bed at night"
555,0.0012213472322462,0.198989548054143,"Pyrethroid-only","60% population in bed at night"
556,0.00131533213938936,0.200124002226657,"Pyrethroid-only","60% population in bed at night"
557,0.00141172996077601,0.20140675657897,"Pyrethroid-only","60% population in bed at night"
558,0.00151040918422893,0.202837420138472,"Pyrethroid-only","60% population in bed at night"
559,0.00161123890901951,0.204415112232356,"Pyrethroid-only","60% population in bed at night"
560,0.00171408907655697,0.206138489369151,"Pyrethroid-only","60% population in bed at night"
561,0.00181883056732629,0.208005774373743,"Pyrethroid-only","60% population in bed at night"
562,0.00192533604855723,0.210014787520977,"Pyrethroid-only","60% population in bed at night"
563,0.00203348063174667,0.212162979464196,"Pyrethroid-only","60% population in bed at night"
564,0.00214314328185992,0.214447465714256,"Pyrethroid-only","60% population in bed at night"
565,0.00225420872288282,0.216865062949159,"Pyrethroid-only","60% population in bed at night"
566,0.00236656991808992,0.219412327547856,"Pyrethroid-only","60% population in bed at night"
567,0.00248013191427342,0.222085597008795,"Pyrethroid-only","60% population in bed at night"
568,0.00259481590101326,0.224881034818312,"Pyrethroid-only","60% population in bed at night"
569,0.00271056399990694,0.227794679036311,"Pyrethroid-only","60% population in bed at night"
570,0.00282734426291284,0.230822494399741,"Pyrethroid-only","60% population in bed at night"
571,0.00294515542028792,0.233960427153247,"Pyrethroid-only","60% population in bed at night"
572,0.00306403055766954,0.237204461208917,"Pyrethroid-only","60% population in bed at night"
573,0.00318404000414042,0.240550673713573,"Pyrethroid-only","60% population in bed at night"
574,0.00330529269819584,0.243995287988914,"Pyrethroid-only","60% population in bed at night"
575,0.00342793605285187,0.24753472159087,"Pyrethroid-only","60% population in bed at night"
576,0.00355215371108107,0.251165627455691,"Pyrethroid-only","60% population in bed at night"
577,0.0036781629920939,0.254884926301254,"Pyrethroid-only","60% population in bed at night"
578,0.00380620958228359,0.258689829458258,"Pyrethroid-only","60% population in bed at night"
579,0.00393656128861936,0.262577850032414,"Pyrethroid-only","60% population in bed at night"
580,0.00406950142260086,0.266546802746228,"Pyrethroid-only","60% population in bed at night"
581,0.0042053200685745,0.270594791939425,"Pyrethroid-only","60% population in bed at night"
582,0.00434430596148785,0.274720188055312,"Pyrethroid-only","60% population in bed at night"
583,0.00448673707288018,0.278921593383193,"Pyrethroid-only","60% population in bed at night"
584,0.00463287201621102,0.28319779835997,"Pyrethroid-only","60% population in bed at night"
585,0.0047829412704318,0.287547729820108,"Pyrethroid-only","60% population in bed at night"
586,0.00493713911131189,0.291970393323206,"Pyrethroid-only","60% population in bed at night"
587,0.00509561695533865,0.296464811499045,"Pyrethroid-only","60% population in bed at night"
588,0.00525847717571131,0.301029960970613,"Pyrethroid-only","60% population in bed at night"
589,0.00542576911486836,0.305664710221852,"Pyrethroid-only","60% population in bed at night"
590,0.00559748618621984,0.310367760714841,"Pyrethroid-only","60% population in bed at night"
591,0.00577356445023098,0.315137593561694,"Pyrethroid-only","60% population in bed at night"
592,0.00595388341252442,0.31997242352842,"Pyrethroid-only","60% population in bed at night"
593,0.00613826772180182,0.324870162029322,"Pyrethroid-only","60% population in bed at night"
594,0.00632649037322837,0.329828390249194,"Pyrethroid-only","60% population in bed at night"
595,0.00651827739132258,0.334844342922893,"Pyrethroid-only","60% population in bed at night"
596,0.00671331285263272,0.339914902926037,"Pyrethroid-only","60% population in bed at night"
597,0.00691124465642572,0.345036606366014,"Pyrethroid-only","60% population in bed at night"
598,0.00711169084751598,0.350205657289693,"Pyrethroid-only","60% population in bed at night"
599,0.00731424565097618,0.35541795088276,"Pyrethroid-only","60% population in bed at night"
600,0.00751848523632613,0.360669103771689,"Pyrethroid-only","60% population in bed at night"
601,0.00772397329317289,0.365954489809308,"Pyrethroid-only","60% population in bed at night"
602,0.00793026600768001,0.371269279650674,"Pyrethroid-only","60% population in bed at night"
603,0.00813691619964944,0.376608482510456,"Pyrethroid-only","60% population in bed at night"
604,0.00834347681865406,0.381966988598964,"Pyrethroid-only","60% population in bed at night"
605,0.00854950398769479,0.387339610859331,"Pyrethroid-only","60% population in bed at night"
606,0.00875455929696953,0.392721124863008,"Pyrethroid-only","60% population in bed at night"
607,0.0089582115165064,0.398106305998965,"Pyrethroid-only","60% population in bed at night"
608,0.00916003785865826,0.403489963324916,"Pyrethroid-only","60% population in bed at night"
609,0.00935962507468322,0.408866969648927,"Pyrethroid-only","60% population in bed at night"
610,0.00955657021187804,0.4142322876083,"Pyrethroid-only","60% population in bed at night"
611,0.00975048110882219,0.419580991719414,"Pyrethroid-only","60% population in bed at night"
612,0.00994097678863528,0.42490828650024,"Pyrethroid-only","60% population in bed at night"
613,0.0101276877894078,0.430209520864114,"Pyrethroid-only","60% population in bed at night"
614,0.0103102564846872,0.435480199061804,"Pyrethroid-only","60% population in bed at night"
615,0.010488337365242,0.44071598849913,"Pyrethroid-only","60% population in bed at night"
616,0.0106615971614365,0.445912724783062,"Pyrethroid-only","60% population in bed at night"
617,0.0108297149727479,0.451066414352881,"Pyrethroid-only","60% population in bed at night"
618,0.0109923823761786,0.456173235057783,"Pyrethroid-only","60% population in bed at night"
619,0.0111493034875483,0.461229535013478,"Pyrethroid-only","60% population in bed at night"
620,0.0113001949722939,0.466231830060821,"Pyrethroid-only","60% population in bed at night"
621,0.0114447860233372,0.471176800125355,"Pyrethroid-only","60% population in bed at night"
622,0.0115828182396484,0.476061284751179,"Pyrethroid-only","60% population in bed at night"
623,0.0117140455275392,0.480882278058398,"Pyrethroid-only","60% population in bed at night"
624,0.0118382340319493,0.485636923349467,"Pyrethroid-only","60% population in bed at night"
625,0.0119551620950433,0.490322507566434,"Pyrethroid-only","60% population in bed at night"
626,0.0120646202705825,0.494936455774705,"Pyrethroid-only","60% population in bed at night"
627,0.0121664114162375,0.499476325827928,"Pyrethroid-only","60% population in bed at night"
628,0.0122603508830265,0.503939803342418,"Pyrethroid-only","60% population in bed at night"
629,0.0123462668035383,0.508324697082107,"Pyrethroid-only","60% population in bed at night"
630,0.0124240004786609,0.51262893482945,"Pyrethroid-only","60% population in bed at night"
631,0.0124934069183268,0.516850559790864,"Pyrethroid-only","60% population in bed at night"
632,0.0125543554587353,0.520987727559351,"Pyrethroid-only","60% population in bed at night"
633,0.0126067304492877,0.525038703631346,"Pyrethroid-only","60% population in bed at night"
634,0.0126504319857722,0.529001861447888,"Pyrethroid-only","60% population in bed at night"
635,0.0126853766592432,0.532875680916106,"Pyrethroid-only","60% population in bed at night"
636,0.0127114982880484,0.536658747341322,"Pyrethroid-only","60% population in bed at night"
637,0.0127287485929996,0.54034975069094,"Pyrethroid-only","60% population in bed at night"
638,0.0127370977804961,0.54394748510186,"Pyrethroid-only","60% population in bed at night"
639,0.0127365350545034,0.547450848534076,"Pyrethroid-only","60% population in bed at night"
640,0.0127270689803466,0.55085884247428,"Pyrethroid-only","60% population in bed at night"
641,0.012708727694337,0.554170571598162,"Pyrethroid-only","60% population in bed at night"
642,0.0126815589526339,0.557385243311358,"Pyrethroid-only","60% population in bed at night"
643,0.0126456300147972,0.560502167081023,"Pyrethroid-only","60% population in bed at night"
644,0.0126010273653679,0.563520753495783,"Pyrethroid-only","60% population in bed at night"
645,0.0125478562667512,0.566440513032486,"Pyrethroid-only","60% population in bed at night"
646,0.012486240178093,0.569261054456258,"Pyrethroid-only","60% population in bed at night"
647,0.0124163200804784,0.571982082844301,"Pyrethroid-only","60% population in bed at night"
648,0.012338253652277,0.574603397265381,"Pyrethroid-only","60% population in bed at night"
649,0.0122522143512853,0.577124888050114,"Pyrethroid-only","60% population in bed at night"
650,0.0121583904241917,0.5795465337465,"Pyrethroid-only","60% population in bed at night"
651,0.0120569839379426,0.581868397737366,"Pyrethroid-only","60% population in bed at night"
